"system","question_id","question_type","label","sentence","cited","best_entailment","best_contradiction","supporting_chunk"
"S1_basic_rag","V2Q067","paraphrased","supported_uncited","If IAG assesses an appeal or administrative review as unlikely to succeed, the University may administratively suspend or withdraw the student from their studies.","","0.8363","0.1326","UOL_student_guide_visa_holders.pdf_p8_c5"
"S1_basic_rag","V2Q067","paraphrased","supported","This action would be reported to UKVI, requiring the student to leave the UK and apply for a new Student visa to return.","2","0.6872","0.2828","UOL_student_guide_visa_holders.pdf_p8_c5"
"S1_basic_rag","V2Q068","factual","supported","The student must provide a written request to the Director of Student Experience and Enhancement, including the reason for the delay in submission and any documentary evidence supporting that reason.","4","0.9928","0.1713","UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c2"
"S1_basic_rag","V2Q069","paraphrased","supported","The University commits to stating that it wishes for the student to be granted permission to enter and remain in the UK to study at the University when it issues a Confirmation of Acceptance for Studies (CAS) under its Student sponsor licence.","1","0.9913","0.3248","UOL_UKVI_complience.pdf_p3_c1"
"S1_basic_rag","V2Q070","paraphrased","contradicted","The Postgraduate Handbook's sections on student conduct are covered in evidence, which details categories of breaches, sanctions, and factors affecting disciplinary actions.","5","0.0113","0.7434","UOL_student_conduct2.pdf_p2_c1"
"S1_basic_rag","V2Q070","paraphrased","unsupported","However, the provided evidence does not include specific information about programme rules in the Postgraduate Handbook.","","0.0203","0.054","UOL_student_conduct2.pdf_p2_c1"
"S1_basic_rag","V2Q070","paraphrased","unsupported","Therefore, only student conduct is addressed in the evidence given.","","0.085","0.2237","UOL_student_conduct2.pdf_p2_c1"
"S1_basic_rag","V2Q071","factual","supported","A graduate can apply for the Graduate Route visa after being awarded an eligible qualification and after receiving confirmation from the University that a report has been processed.","1 5","0.7398","0.8042","UOL_student_guide_visa_holders.pdf_p11_c3"
"S1_basic_rag","V2Q071","factual","contradicted","The guide specifies that students must apply for a new ATAS certificate and visa when eligible, which occurs post-qualification and upon University confirmation.","","0.9515","0.9714","UOL_student_guide_visa_holders.pdf_p11_c3"
"S1_basic_rag","V2Q072","reasoning","supported_uncited","The Diversity and Equality of Opportunity Policy provides an overarching framework for the University?s approach to equality, and other equality-related policies and plans support this framework.","","0.9926","0.0155","UOL_diversity-equality-opportunity-policy.pdf_p30_c1"
"S1_basic_rag","V2Q072","reasoning","supported","For example, Appendix D of the policy lists specific supporting documents such as the Equality Objectives Action Plan, Bullying & Harassment Policy, and Athena Swan Action Plan, which are all part of the University?s broader equality initiatives.","3","0.9866","0.0044","UOL_diversity-equality-opportunity-policy.pdf_p30_c1"
"S1_basic_rag","V2Q072","reasoning","supported","Additionally, the policy?s principles are applied in specific areas like student admissions and program approvals, as outlined in the University?s governance and student-related policies.","4","0.8965","0.011","UOL_diversity-equality-opportunity-policy.pdf_p10_c1"
"S1_basic_rag","V2Q072","reasoning","unsupported","The policy also emphasizes collaboration through committees like the Equality, Diversity & Inclusion Committee, which oversees advancing equality across the University.","5","0.0201","0.003","UOL_diversity-equality-opportunity-policy.pdf_p4_c1"
"S1_basic_rag","V2Q073","adversarial_false_premise","unsupported","The statement is incorrect.","","0.0939","0.0256","UOL_student_conduct1.pdf_p4_c2"
"S1_basic_rag","V2Q073","adversarial_false_premise","supported","According to, there is no right of appeal against actions taken under Informal Resolution.","1","0.9897","0.9914","UOL_student_conduct1.pdf_p4_c2"
"S1_basic_rag","V2Q073","adversarial_false_premise","supported","However, the responding student may request a review of the matter through the Local Disciplinary Action procedures by contacting the relevant staff member.","1","0.9967","0.3513","UOL_student_conduct1.pdf_p4_c2"
"S1_basic_rag","V2Q074","factual","supported_uncited","Yes, a retrospective extenuating-circumstances claim about a previous resit can affect how a later resit attempt is counted.","","0.9852","0.065","UOL_extenuating_circumstances_policy.pdf_p15_c4"
"S1_basic_rag","V2Q074","factual","supported","According to, if a retrospective claim is submitted after a resit period and accepted, the Extenuating Circumstances Committee may recommend that the original resit result be disregarded, and the new resit in the following academic session could be treated as a ""second attempt"" rather than a third.","2","0.9773","0.8172","UOL_extenuating_circumstances_policy.pdf_p16_c6"
"S1_basic_rag","V2Q074","factual","supported_uncited","Similarly, confirms that retrospective claims submitted after the Board of Examiners may lead to the original resit being disregarded, altering the count of subsequent resits.","3","0.9799","0.1407","UOL_extenuating_circumstances_policy.pdf_p16_c6"
"S1_basic_rag","V2Q074","factual","unsupported","and do not address this specific scenario.","4 5","0.1096","0.403","UOL_extenuating_circumstances_policy.pdf_p13_c4"
"S1_basic_rag","V2Q075","procedural","nei","The answer is based on the following evidence:","","0.0","0.0",""
"S1_basic_rag","V2Q075","procedural","supported","states that ""in some cases where it is accepted that independent documentary evidence is not available, less independent evidence may be acceptable."" This directly addresses the scenario where independent evidence is unavailable.","3","0.864","0.0399","UOL_extenuating_circumstances_policy.pdf_p5_c6"
"S1_basic_rag","V2Q075","procedural","supported","provides specific examples of alternative evidence (e.g., funeral order of service, letter from a clergyman, or obituary) that can be submitted in place of independent documentary evidence for certain circumstances like bereavement.","4","0.9949","0.0421","UOL_extenuating_circumstances_policy.pdf_p5_c6"
"S1_basic_rag","V2Q075","procedural","supported","Thus, when no independent documentary evidence is available, less independent evidence (as outlined in) or specific alternative evidence (as detailed in) may be accepted, depending on the circumstances.","3 4","0.9934","0.062","UOL_extenuating_circumstances_policy.pdf_p5_c6"
"S1_basic_rag","V2Q076","reasoning","contradicted","A responding student has the following support and representation options during a conduct investigation meeting: 1.","","0.9835","0.9278","UOL_Student,Complaints,Policy,and,Procedure.pdf_p15_c1"
"S1_basic_rag","V2Q076","reasoning","supported","They may be accompanied by a friend, colleague, or another member of the University during the meeting.","2","0.9818","0.714","UOL_Student,Complaints,Policy,and,Procedure.pdf_p15_c1"
"S1_basic_rag","V2Q076","reasoning","contradicted","They are entitled to seek legal advice at their own expense, though they cannot have a legal representative or adviser present at the meeting.","","0.9905","0.9037","UOL_student_conduct1.pdf_p12_c1"
"S1_basic_rag","V2Q076","reasoning","supported","Their statements can be compiled on their behalf by a legally qualified person.","3","0.9926","0.0092","UOL_student_conduct1.pdf_p12_c2"
"S1_basic_rag","V2Q076","reasoning","supported","They can seek advice from the Guild of Students Advice Service, which provides trained advisers to support them.","3 4","0.9821","0.0062","UOL_student_conduct1.pdf_p12_c1"
"S1_basic_rag","V2Q076","reasoning","unsupported","These options are explicitly outlined in the evidence provided.","","0.0013","0.0051","UOL_Student,Complaints,Policy,and,Procedure.pdf_p15_c1"
"S1_basic_rag","V2Q077","adversarial_false_premise","unsupported","The statement is incorrect.","","0.2276","0.0916","UOL_UKVI_complience.pdf_p13_c2"
"S1_basic_rag","V2Q077","adversarial_false_premise","supported_uncited","According to evidence, if IAG assesses that an appeal or administrative review is likely to fail, the University reserves the right to administratively interrupt or withdraw the student from their programme of study to protect its Student sponsor licence.","4","0.6949","0.1391","UOL_UKVI_complience.pdf_p13_c1"
"S1_basic_rag","V2Q077","adversarial_false_premise","contradicted","This means the University is not required to continue sponsoring the student in such cases.","","0.6878","0.8403","UOL_UKVI_complience.pdf_p13_c1"
"S1_basic_rag","V2Q077","adversarial_false_premise","contradicted","Instead, the student may be advised to voluntarily suspend or withdraw, leading to the need for a new CAS and visa application.","","0.2348","0.678","UOL_student_guide_visa_holders.pdf_p8_c5"
"S1_basic_rag","V2Q078","procedural","supported_uncited","The University defines potential bullying behavior as unwanted actions that are offensive, intimidating, malicious, insulting, or abusive, causing harm.","","0.9957","0.032","UOL_diversity-equality-opportunity-policy.pdf_p18_c2"
"S1_basic_rag","V2Q078","procedural","supported","This includes physical or verbal abuse, threatening behavior, abusive comments (in person, written, or electronic), spreading rumors, and persistent negative criticism.","1","0.9924","0.0199","UOL_diversity-equality-opportunity-policy.pdf_p18_c2"
"S1_basic_rag","V2Q078","procedural","unsupported","Additionally, specific physical conduct such as inappropriate touching, blocking someone?s path, following, or staring may also constitute bullying.","4","0.1059","0.0104","UOL_diversity-equality-opportunity-policy.pdf_p18_c2"
"S1_basic_rag","V2Q078","procedural","supported_uncited","These behaviors should be recognized and reported to address potential bullying under the University?s policy.","","0.9975","0.0044","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S1_basic_rag","V2Q079","factual","supported_uncited","Non-consensual sexual touching is categorised under Category 2 or 3","","0.9868","0.0836","UOL_student_conduct2.pdf_p7_c2"
"S1_basic_rag","V2Q079","factual","supported_uncited","in the indicative conduct sanctions.","","0.7751","0.395","UOL_student_conduct2.pdf_p7_c3"
"S1_basic_rag","V2Q079","factual","unsupported","This is explicitly stated in (Student Conduct Breaches and Indicative Sanctions ? Appendix B, page 7), which defines ""Touching inappropriately, in what may reasonably be Category 2 or 3 perceived to be a sexual manner, without consent"" as a breach.","1","0.0849","0.0375","UOL_student_conduct2.pdf_p7_c3"
"S1_basic_rag","V2Q079","factual","unsupported","Similarly, (Student Conduct Breaches and Indicative Sanctions ? Appendix B, page 7) reiterates this under point d, specifying that such touching without consent falls into Category 2 or 3.","2","0.2783","0.0703","UOL_student_conduct2.pdf_p7_c1"
"S1_basic_rag","V2Q079","factual","unsupported","The categorization depends on the perceived severity of the act (Category 2 or 3), which may vary based on context, such as the nature of the touch or the relationship between parties.","","0.4986","0.4108","UOL_student_conduct2.pdf_p7_c1"
"S1_basic_rag","V2Q079","factual","supported_uncited","There is no mention of a specific sub-category for non-consensual touching beyond this general classification.","","0.8667","0.2745","UOL_student_conduct2.pdf_p7_c3"
"S1_basic_rag","V2Q080","paraphrased","supported_uncited","The protection against maternity discrimination in the non-work context applies for 26 weeks after giving birth.","","0.9944","0.1267","UOL_diversity-equality-opportunity-policy.pdf_p14_c3"
"S1_basic_rag","V2Q080","paraphrased","supported","This is explicitly stated in, which specifies that in non-work contexts, such protection lasts 26 weeks post-birth, including safeguards against unfavorable treatment related to breastfeeding.","1","0.9303","0.0924","UOL_diversity-equality-opportunity-policy.pdf_p14_c3"
"S1_basic_rag","V2Q081","factual","supported","The University states it is committed to creating an inclusive environment for staff, students, and visitors by making its campus, facilities, and services accessible.","2","0.9896","0.0035","UOL_diversity-equality-opportunity-policy.pdf_p11_c1"
"S1_basic_rag","V2Q082","paraphrased","supported_uncited","The evidence from the Postgraduate Handbook mentions that there are three stages in the complaints procedure but does not explicitly name them.","3","0.9041","0.1051","UOL_Student,Complaints,Policy,and,Procedure.pdf_p19_c1"
"S1_basic_rag","V2Q082","paraphrased","contradicted","The provided text is incomplete or cut off, and no specific stages (e.g., Early Resolution, Formal Complaint, Review) are listed in the evidence.","","0.9017","0.5958","UOL_Student,Complaints,Policy,and,Procedure.pdf_p6_c1"
"S1_basic_rag","V2Q082","paraphrased","contradicted","Therefore, the answer cannot be determined from the given evidence.","","0.08","0.8782","UOL_Student,Complaints,Policy,and,Procedure.pdf_p6_c1"
"S1_basic_rag","V2Q082","paraphrased","unsupported","ANSWER: The evidence does not explicitly state the three stages of the Student Complaints Procedure in the Postgraduate Handbook.","","0.4634","0.1653","UOL_Student,Complaints,Policy,and,Procedure.pdf_p19_c1"
"S1_basic_rag","V2Q083","multi_document_comparison","contradicted","The Undergraduate and Postgraduate Handbooks do not give materially different advice on securing personal belongings and reporting theft.","","0.1303","0.9205","UOL_student_conduct2.pdf_p2_c3"
"S1_basic_rag","V2Q083","multi_document_comparison","nei","Both (Undergraduate Handbook) and (Postgraduate Handbook) provide identical guidance, including:","1 2","0.0","0.0",""
"S1_basic_rag","V2Q083","multi_document_comparison","supported","Avoiding visible valuables in cars and registering them with immobilise.","1 2","0.8445","0.7125","UOL_undergraduate_handbook.pdf_p13_c3"
"S1_basic_rag","V2Q083","multi_document_comparison","supported","Using a lockable phrase and not sharing details.","1 2","0.9844","0.5519","UOL_undergraduate_handbook.pdf_p13_c3"
"S1_basic_rag","V2Q083","multi_document_comparison","contradicted","Reporting theft to the Police and Campus Support Services.","1 2","0.0551","0.9983","UOL_undergraduate_handbook.pdf_p13_c5"
"S1_basic_rag","V2Q083","multi_document_comparison","contradicted","The advice is consistent across both handbooks, so there is no material difference.","","0.0033","0.9941","UOL_undergraduate_handbook.pdf_p13_c5"
"S1_basic_rag","V2Q085","multi_document_comparison","contradicted","The Undergraduate Handbook states that passing modules leads to consideration for a classified honours degree, focusing on module performance.","3","0.0119","0.9946","UOL_postgraduate_handbook.pdf_p24_c10"
"S1_basic_rag","V2Q085","multi_document_comparison","supported","The Postgraduate Handbook specifies structured time frames (minimum 8 weeks, maximum 2 years) for completing awards and rules about credit accumulation (e.g., avoiding double-counting credits).","2","0.8862","0.996","UOL_postgraduate_handbook.pdf_p24_c10"
"S1_basic_rag","V2Q085","multi_document_comparison","unsupported","These differences highlight that undergraduate awards emphasize module completion for honours classification, while postgraduate awards have defined duration and credit management requirements.","2 3","0.2018","0.01","UOL_postgraduate_handbook.pdf_p24_c10"
"S1_basic_rag","V2Q086","multi_document_comparison","unsupported","The Undergraduate and Postgraduate Handbooks distinguish the complaints route from an assessment appeal by specifying that complaints are addressed through the Student Charter?s Early Resolution process","","0.2345","0.2861","UOL_undergraduate_handbook.pdf_p42_c5"
"S1_basic_rag","V2Q086","multi_document_comparison","supported","(evidence and), while assessment appeals are defined as formal challenges to academic decisions (e.g., assessments or awards) under specific grounds (evidence and).","2 3 4 5","0.7915","0.2254","UOL_postgraduate_handbook.pdf_p37_c10"
"S1_basic_rag","V2Q086","multi_document_comparison","contradicted","Complaints route: Governed by the Student Charter?s Early Resolution procedure, which requires students to submit complaints in writing within 25 working days and seek informal resolution first (evidence,).","3 4","0.1977","0.7909","UOL_undergraduate_handbook.pdf_p42_c5"
"S1_basic_rag","V2Q086","multi_document_comparison","contradicted","Assessment appeal: A separate process for challenging academic decisions, such as grades or awards, which may lead to a formal review by the University (evidence,).","2 5","0.2264","0.5337","UOL_postgraduate_handbook.pdf_p37_c10"
"S1_basic_rag","V2Q086","multi_document_comparison","supported","The handbooks explicitly state that the complaints procedure does not cover matters with separate procedures (e.g., assessment appeals) (evidence,).","3 4","0.6852","0.952","UOL_undergraduate_handbook.pdf_p42_c5"
"S1_basic_rag","V2Q087","multi_document_comparison","supported","The evidence does not explicitly connect ordinary attendance responsibilities with ""Student Route compliance."" While the policy emphasizes attendance as a key factor in retention, progression, and success (e.g.,,), and outlines student responsibilities for attendance (e.g.,), there is no specific mention of how attendance requirements are tied to compliance with a student?s individual route or program.","1 2 4","0.9919","0.0023","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c1"
"S1_basic_rag","V2Q087","multi_document_comparison","contradicted","The term ""Student Route compliance"" is not defined or referenced in the provided evidence.","","0.7404","0.9633","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p8_c1"
"S1_basic_rag","V2Q088","multi_document_comparison","contradicted","The monitoring expectations differ as follows: 1.","","0.6359","0.6655","UOL_UKVI_complience.pdf_p10_c2"
"S1_basic_rag","V2Q088","multi_document_comparison","contradicted","Postgraduate students working on a dissertation","","0.0349","0.9717","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3"
"S1_basic_rag","V2Q088","multi_document_comparison","supported_uncited","are required to maintain regular contact with their allocated supervisor (at least once per semester) and must be available during normal office hours.","","0.9699","0.1248","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3"
"S1_basic_rag","V2Q088","multi_document_comparison","contradicted","If no contact is received within a rolling one-month period, they are escalated to Stage One of the intervention process.","3","0.215","0.942","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3"
"S1_basic_rag","V2Q088","multi_document_comparison","contradicted","Student Route students studying abroad","","0.1096","0.8113","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c2"
"S1_basic_rag","V2Q088","multi_document_comparison","supported","are monitored by the Global Opportunities Team for UKVI compliance risks, as their study abroad period is an integral part of their programme.","1","0.5107","0.7068","UOL_UKVI_complience.pdf_p10_c2"
"S1_basic_rag","V2Q088","multi_document_comparison","contradicted","Additionally, they must confirm their arrival abroad and ongoing attendance at specific checkpoints (e.g., beginning of semesters).","","0.0835","0.8817","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c2"
"S1_basic_rag","V2Q088","multi_document_comparison","contradicted","Failure to confirm these details results in escalation to Stage One of the intervention process.","4","0.2194","0.9851","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3"
"S1_basic_rag","V2Q088","multi_document_comparison","unsupported","The key differences lie in the monitoring body (Global Opportunities Team vs. Academic Advisor/supervisor) and the specific requirements (confirmation of arrival/attendance vs. regular supervisor contact).","","0.4681","0.4392","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c2"
"S1_basic_rag","V2Q089","multi_document_comparison","contradicted","The UKVI compliance policy (evidence) states that Student Route visa holders engaged in a period of study abroad as an integral part of their programme are permitted to remain on their existing Student Route visa and will continue to be sponsored by the University.","2","0.9612","0.9987","UOL_UKVI_complience.pdf_p10_c3"
"S1_basic_rag","V2Q089","multi_document_comparison","contradicted","There is no specific mention of a ""visa-holder guide"" in the provided evidence, so the answer is based solely on the UKVI compliance policy.","","0.847","0.9857","UOL_UKVI_complience.pdf_p3_c1"
"S1_basic_rag","V2Q090","multi_document_comparison","supported_uncited","The University's document-checking responsibilities for Student Route students, as outlined in the UKVI compliance policy, include: 1.","","0.9887","0.0674","UOL_UKVI_complience.pdf_p6_c1"
"S1_basic_rag","V2Q090","multi_document_comparison","supported","Verifying and retaining copies of students' passports, e-visas, and arrival documentation (evidence).","3","0.9889","0.0352","UOL_UKVI_complience.pdf_p6_c1"
"S1_basic_rag","V2Q090","multi_document_comparison","supported_uncited","Monitoring students' right to remain in the UK and requesting further information or documentation as necessary (evidence).","4","0.9379","0.0286","UOL_UKVI_complience.pdf_p14_c1"
"S1_basic_rag","V2Q090","multi_document_comparison","supported","Having the right to request appropriate evidence from students to confirm compliance with visa conditions (evidence).","5","0.9393","0.0173","UOL_UKVI_complience.pdf_p13_c7"
"S1_basic_rag","V2Q090","multi_document_comparison","unsupported","These responsibilities are explicitly stated in the policy, emphasizing proactive verification and ongoing compliance monitoring by the University (via Student Life).","","0.118","0.0027","UOL_UKVI_complience.pdf_p6_c3"
"S1_basic_rag","V2Q091","multi_document_comparison","unsupported","The evidence provided does not mention Appendix B at all.","","0.3092","0.4481","UOL_student_conduct1.pdf_p11_c5"
"S1_basic_rag","V2Q091","multi_document_comparison","unsupported","All references are to Appendix A, which outlines procedures for student conduct cases, including panels, investigations, and accompaniment rights.","","0.4182","0.0454","UOL_student_conduct1.pdf_p11_c5"
"S1_basic_rag","V2Q091","multi_document_comparison","unsupported","There is no information in the evidence about the role of Appendix B.","","0.0144","0.4832","UOL_student_conduct1.pdf_p11_c5"
"S1_basic_rag","V2Q093","multi_document_synthesis","supported","The conduct framework indicates that abusive conduct in an intimate relationship is considered a serious breach, potentially classified as a Category 1 breach under, which may involve aggravating factors and could lead to referral to the University Disciplinary Panel.","1","0.9904","0.0055","UOL_student_conduct2.pdf_p5_c1"
"S1_basic_rag","V2Q093","multi_document_synthesis","supported","Regarding grounds for appeal, states that a student may appeal if the sanction is deemed disproportionate to the breach, requiring the student to demonstrate a valid reason for the lack of information at the time of the decision.","4","0.9934","0.1152","UOL_student_conduct1.pdf_p27_c1"
"S1_basic_rag","V2Q093","multi_document_synthesis","supported_uncited","Sensitivity of information is not a valid reason for appeal.","","0.9901","0.0472","UOL_student_conduct1.pdf_p27_c1"
"S1_basic_rag","V2Q094","multi_document_synthesis","unsupported","A complaint involving harassment or sexual misconduct can move into the student-conduct process because such complaints are explicitly covered under the Student Conduct Policy (evidence).","5","0.4303","0.0854","UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
"S1_basic_rag","V2Q094","multi_document_synthesis","nei","If the original report is anonymous, the process may still proceed under specific conditions:","","0.0","0.0",""
"S1_basic_rag","V2Q094","multi_document_synthesis","supported","An anonymous complaint can be investigated if there is supporting evidence (e.g., CCTV footage or social media posts) indicating a potential policy breach.","3","0.9876","0.0315","UOL_student_conduct1.pdf_p3_c3"
"S1_basic_rag","V2Q094","multi_document_synthesis","supported","In exceptional circumstances (e.g., genuine fear of reprisals), the reporting student?s identity may be withheld from the responding student, though this is rare and assessed case-by-case.","1","0.9952","0.0147","UOL_student_conduct1.pdf_p3_c2"
"S1_basic_rag","V2Q094","multi_document_synthesis","supported","However, if the reporting party does not wish the substance of the allegation disclosed to the responding party, the report cannot be investigated.","1 3","0.9718","0.0278","UOL_student_conduct1.pdf_p3_c2"
"S1_basic_rag","V2Q094","multi_document_synthesis","supported","Anonymous complaints may face limitations in the investigation process, and staff should seek guidance from their line manager.","2","0.9993","0.0131","UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c4"
"S1_basic_rag","V2Q095","multi_document_synthesis","supported_uncited","The evidence does not explicitly state what specific engagement is expected from students involved in a harassment or sexual-misconduct complaint handled as a student-conduct investigation.","","0.9921","0.0692","UOL_student_conduct1.pdf_p3_c4"
"S1_basic_rag","V2Q095","multi_document_synthesis","supported","While mentions that the responding student may be informed of outcomes or required actions (e.g., ""Write to the responding student informing them no further action is to be taken""), it does not detail further engagement requirements beyond this notification.","3","0.9834","0.5702","UOL_student_conduct1.pdf_p13_c4"
"S1_basic_rag","V2Q095","multi_document_synthesis","supported_uncited","Other evidence focuses on procedural steps rather than student participation.","","0.5394","0.0663","UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
"S1_basic_rag","V2Q095","multi_document_synthesis","contradicted","Answer: The evidence does not specify detailed engagement expectations beyond informing the student of outcomes or actions.","3","0.4716","0.6","UOL_student_conduct1.pdf_p3_c4"
"S1_basic_rag","V2Q096","multi_document_synthesis","supported","The University support services can help by advising the student on alternative evidence they could provide, as outlined in and.","1 2","0.9819","0.0234","UOL_extenuating_circumstances_policy.pdf_p5_c6"
"S1_basic_rag","V2Q096","multi_document_synthesis","supported_uncited","Specifically, states that academic advisers or teaching support staff can guide students on what alternative evidence might be acceptable (e.g., for bereavement, a funeral order of service, or a letter from a clergyman).","1","0.9966","0.2871","UOL_extenuating_circumstances_policy.pdf_p5_c6"
"S1_basic_rag","V2Q096","multi_document_synthesis","supported","further emphasizes that even without independent documentary evidence, students should submit their claim form on time, and support staff can assist in identifying suitable alternatives.","2","0.995","0.1012","UOL_extenuating_circumstances_policy.pdf_p5_c6"
"S1_basic_rag","V2Q096","multi_document_synthesis","supported_uncited","For wider support needs, the evidence does not explicitly address how services address non-claim-related needs (e.g","","0.5996","0.085","UOL_extenuating_circumstances_policy.pdf_p8_c4"
"S1_basic_rag","V2Q097","multi_document_synthesis","unsupported","The student should immediately inform their department/school in writing or by email before the assessment to request authorization for absence due to illness or unavoidable circumstances.","1","0.0688","0.3815","UOL_undergraduate_handbook.pdf_p34_c1"
"S1_basic_rag","V2Q097","multi_document_synthesis","supported","If acceptable evidence of 'good cause' (e.g., a medical note) is provided, they may be granted a right to re-assessment as a first attempt.","1","0.9804","0.0339","UOL_extenuating_circumstances_policy.pdf_p3_c3"
"S1_basic_rag","V2Q097","multi_document_synthesis","supported_uncited","Support options include seeking re-assessment through the Extenuating Circumstances Committee process, provided the absence is authorized and evidence is submitted.","","0.9924","0.0101","UOL_extenuating_circumstances_policy.pdf_p3_c3"
"S1_basic_rag","V2Q098","multi_document_synthesis","contradicted","To distinguish foreseeable financial difficulty from circumstances justifying an extenuating circumstances claim, a student should assess whether the financial issue was reasonably foreseeable","","0.9673","0.5201","UOL_extenuating_circumstances_policy.pdf_p2_c4"
"S1_basic_rag","V2Q098","multi_document_synthesis","contradicted","(e.g., due to predictable employment pressures, planned expenses, or avoidable circumstances).","","0.4292","0.5229","UOL_extenuating_circumstances_policy.pdf_p2_c5"
"S1_basic_rag","V2Q098","multi_document_synthesis","unsupported","If the financial difficulty was foreseeable, it does not qualify as an extenuating circumstance.","5","0.0753","0.3066","UOL_extenuating_circumstances_policy.pdf_p2_c5"
"S1_basic_rag","V2Q098","multi_document_synthesis","contradicted","If it was unforeseeable and beyond the student?s control, it may support a claim.","","0.8786","0.9383","UOL_extenuating_circumstances_policy.pdf_p5_c4"
"S1_basic_rag","V2Q099","multi_document_synthesis","supported_uncited","A student with a long-term health condition should prioritize seeking reasonable adjustments through the University?s Disability Advice and Guidance Team rather than interrupting study via repeated Extenuating Circumstances claims.","","0.9917","0.0183","UOL_extenuating_circumstances_policy.pdf_p5_c4"
"S1_basic_rag","V2Q099","multi_document_synthesis","supported","For long-term conditions, the University expects students to discuss potential impacts on their studies with the Disability Advice and Guidance Team in advance of assessments to determine if adjustments are needed.","2","0.9939","0.4965","UOL_extenuating_circumstances_policy.pdf_p7_c7"
"S1_basic_rag","V2Q099","multi_document_synthesis","supported","If the condition persists for six or more months, students should contact the Disability Team to explore reasonable adjustments instead of relying on repeated Extenuating Circumstances claims, as ongoing conditions should be managed through adjustments rather than repeated interruptions.","5","0.8829","0.0518","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c1"
"S1_basic_rag","V2Q099","multi_document_synthesis","contradicted","Reasonable adjustments are designed to accommodate long-term conditions, whereas Extenuating Circumstances claims are typically for unforeseeable or short-term issues.","1 5","0.512","0.6058","UOL_extenuating_circumstances_policy.pdf_p2_c4"
"S1_basic_rag","V2Q099","multi_document_synthesis","unsupported","This approach avoids unnecessary interruptions to study and ensures the student receives tailored support.","5","0.3874","0.1962","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c1"
"S1_basic_rag","V2Q100","multi_document_synthesis","supported","A sponsored student must provide an official sponsor letter or purchase order (on official letter headed paper) from their sponsor before registering for the session to which the sponsorship applies.","1 3","0.8677","0.6191","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S1_basic_rag","V2Q100","multi_document_synthesis","supported","If they still face financial difficulty, the University offers support through its University Hardship Fund, which can assist students experiencing financial hardship, including cases where other funding has been delayed.","5","0.8115","0.2433","UOL_undergraduate_handbook.pdf_p19_c2"
"S1_basic_rag","V2Q101","multi_document_synthesis","unsupported","The equality policy and complaints policy work together by defining the scope of discrimination, harassment, and sexual misconduct (via the equality policy) and providing a structured process for students to report and address such issues (via the complaints policy).","","0.3063","0.0382","UOL_Student,Complaints,Policy,and,Procedure.pdf_p10_c1"
"S1_basic_rag","V2Q101","multi_document_synthesis","unsupported","The equality policy (evidence and) establishes definitions of harassment, discrimination, and the University?s legal obligations under the Equality Act, ensuring that complaints are evaluated against these standards.","4 5","0.071","0.0917","UOL_Student,Complaints,Policy,and,Procedure.pdf_p1_c2"
"S1_basic_rag","V2Q101","multi_document_synthesis","supported","The complaints policy (evidence and) outlines procedures for students to submit complaints related to harassment or sexual misconduct, including requirements for documentation and confidentiality, which align with the equality policy?s framework.","1 3","0.5382","0.0283","UOL_Student,Complaints,Policy,and,Procedure.pdf_p10_c1"
"S1_basic_rag","V2Q101","multi_document_synthesis","supported","Thus, the equality policy sets the criteria for what constitutes unacceptable behavior, while the complaints policy ensures students can formally report and seek resolution for such issues.","1 3 4 5","0.9084","0.0458","UOL_Student,Complaints,Policy,and,Procedure.pdf_p10_c1"
"S1_basic_rag","V2Q102","multi_document_synthesis","supported_uncited","The evidence does not explicitly clarify the relationship between assessment appeals and other student challenge routes (e.g., extenuating circumstances, disciplinary processes, or academic misconduct appeals).","","0.735","0.0458","UOL_postgraduate_handbook.pdf_p26_c5"
"S1_basic_rag","V2Q102","multi_document_synthesis","unsupported","While and define assessment appeals as formal challenges to University decisions on assessments and awards, and and outline procedures for extenuating circumstances, there is no mention of how these routes interact or differ in the 2025?26 changes.","1 2 3 5","0.2141","0.2312","UOL_postgraduate_handbook.pdf_p26_c5"
