question_id,question,question_type,difficulty,gold_documents,gold_chunk_ids,gold_chunk_count,rewritten_query,rewrite_applied,top_1_chunk_id,top_1_document,top_1_score,top_1_hit,hit_at_3,hit_at_5,precision_at_5,recall_at_5,full_evidence_coverage_at_5,mrr_at_5,retrieval_time_seconds,retrieved_chunk_ids,retrieved_documents,retrieved_pages,original_ranks,rewritten_ranks,metadata_boosts,notes
V2Q001,"A Student Route visa holder spends an intercalated year at another UK university. What evidence must they give Liverpool, and by when?",paraphrased,medium,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p11_c2,1,"A Student Route visa holder spends an intercalated year at another UK university. What evidence must they give Liverpool, and by when?",False,UOL_UKVI_complience.pdf_p11_c2,Policy on UKVI Compliance — Student Route,0.01626123744050767,True,True,True,0.2,1.0,True,1.0,0.072320899926126,UOL_UKVI_complience.pdf_p11_c2 | UOL_UKVI_complience.pdf_p11_c3 | UOL_UKVI_complience.pdf_p11_c1 | UOL_UKVI_complience.pdf_p10_c3 | UOL_UKVI_complience.pdf_p6_c1,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,11 | 11 | 11 | 10 | 6,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q047,"If a module affected by an accepted Personal Extenuating Circumstances claim is passed, can the student normally re-sit it simply to improve the mark?",reasoning,hard,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c4",1,"If a module affected by an accepted Personal Extenuating Circumstances claim is passed, can the student normally re-sit it simply to improve the mark?",False,UOL_extenuating_circumstances_policy.pdf_p16_c5,University of Liverpool Extenuating Circumstances Policy,0.015008960573476702,False,False,False,0.0,0.0,False,0.0,0.04596369992941618,UOL_extenuating_circumstances_policy.pdf_p16_c5 | UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_extenuating_circumstances_policy.pdf_p15_c3 | UOL_extenuating_circumstances_policy.pdf_p15_c4 | UOL_extenuating_circumstances_policy.pdf_p15_c5,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,16 | 12 | 15 | 15 | 15,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q048,Which University service provides specialist immigration advice and support to international students?,factual,easy,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p14_c2,1,Which University service provides specialist immigration advice and support to international students?,False,UOL_UKVI_complience.pdf_p14_c2,Policy on UKVI Compliance — Student Route,0.016129032258064516,True,True,True,0.2,1.0,True,1.0,0.0434924999717623,UOL_UKVI_complience.pdf_p14_c2 | UOL_postgraduate_handbook.pdf_p19_c9 | UOL_undergraduate_handbook.pdf_p20_c2 | UOL_undergraduate_handbook.pdf_p20_c1 | UOL_undergraduate_handbook.pdf_p20_c3,Policy on UKVI Compliance — Student Route | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,14 | 19 | 20 | 20 | 20,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q049,What does an Undergraduate Student Route visa holder normally need before returning to study after an interruption?,factual,easy,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p37_c10,1,What does an Undergraduate Student Route visa holder normally need before returning to study after an interruption?,False,UOL_UKVI_complience.pdf_p8_c3,Policy on UKVI Compliance — Student Route,0.016133229247983348,False,False,False,0.0,0.0,False,0.0,0.054401999805122614,UOL_UKVI_complience.pdf_p8_c3 | UOL_UKVI_complience.pdf_p10_c3 | UOL_postgraduate_handbook.pdf_p33_c10 | UOL_UKVI_complience.pdf_p10_c4 | UOL_UKVI_complience.pdf_p10_c5,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | University of Liverpool Postgraduate Handbook | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,8 | 10 | 33 | 10 | 10,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q050,A student's complaint cannot be resolved informally. What escalation route does the handbook describe?,reasoning,hard,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p38_c4,1,A student's complaint cannot be resolved informally. What escalation route does the handbook describe?,False,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1",Student Complaints Policy and Procedure,0.016009221311475412,False,False,True,0.2,1.0,True,0.2,0.046623799949884415,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1 | UOL_postgraduate_handbook.pdf_p38_c5 | UOL_undergraduate_handbook.pdf_p42_c5 | UOL_undergraduate_handbook.pdf_p42_c4 | UOL_postgraduate_handbook.pdf_p38_c4",Student Complaints Policy and Procedure | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,12 | 38 | 42 | 42 | 38,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q051,What should a Student visa holder do to protect their immigration status while studying at Liverpool?,procedural,medium,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p3_c1,1,What should a Student visa holder do to protect their immigration status while studying at Liverpool?,False,UOL_UKVI_complience.pdf_p6_c1,Policy on UKVI Compliance — Student Route,0.01565940787863959,False,True,True,0.2,1.0,True,0.3333333333333333,0.04179160017520189,UOL_UKVI_complience.pdf_p6_c1 | UOL_student_guide_visa_holders.pdf_p12_c2 | UOL_student_guide_visa_holders.pdf_p3_c1 | UOL_student_guide_visa_holders.pdf_p9_c3 | UOL_student_guide_visa_holders.pdf_p2_c1,Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026,6 | 12 | 3 | 9 | 2,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q052,What should a postgraduate student do after becoming a victim of crime if they also need ongoing support?,paraphrased,medium,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p14_c8,1,What should a postgraduate student do after becoming a victim of crime if they also need ongoing support?,False,UOL_extenuating_circumstances_policy.pdf_p9_c4,University of Liverpool Extenuating Circumstances Policy,0.015512265512265512,False,False,False,0.0,0.0,False,0.0,0.04500489984638989,UOL_extenuating_circumstances_policy.pdf_p9_c4 | UOL_postgraduate_handbook.pdf_p12_c4 | UOL_undergraduate_handbook.pdf_p12_c4 | UOL_postgraduate_handbook.pdf_p14_c7 | UOL_undergraduate_handbook.pdf_p14_c7,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook,9 | 12 | 12 | 14 | 14,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q053,Why is notifying the School before a missed examination or assessment important when claiming extenuating circumstances?,reasoning,hard,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p3_c4,1,Why is notifying the School before a missed examination or assessment important when claiming extenuating circumstances?,False,UOL_extenuating_circumstances_policy.pdf_p3_c4,University of Liverpool Extenuating Circumstances Policy,0.015640273704789834,True,True,True,0.2,1.0,True,1.0,0.05027849995531142,UOL_extenuating_circumstances_policy.pdf_p3_c4 | UOL_extenuating_circumstances_policy.pdf_p4_c2 | UOL_extenuating_circumstances_policy.pdf_p5_c5 | UOL_extenuating_circumstances_policy.pdf_p3_c3 | UOL_extenuating_circumstances_policy.pdf_p7_c2,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,3 | 4 | 5 | 3 | 7,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q054,What records should be retained or sent to the Student Conduct Team after a local conduct investigation?,procedural,medium,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p6_c4,1,What records should be retained or sent to the Student Conduct Team after a local conduct investigation?,False,UOL_student_conduct1.pdf_p7_c2,Student Conduct Procedures — Appendix A,0.01639344262295082,False,True,True,0.2,1.0,True,0.5,0.04851240012794733,UOL_student_conduct1.pdf_p7_c2 | UOL_student_conduct1.pdf_p6_c4 | UOL_student_conduct1.pdf_p8_c3 | UOL_student_conduct1.pdf_p13_c3 | UOL_student_conduct1.pdf_p7_c1,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,7 | 6 | 8 | 13 | 7,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q055,What should an undergraduate student do if they are a victim of crime and need support?,paraphrased,medium,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p14_c8,1,What should an undergraduate student do if they are a victim of crime and need support?,False,UOL_undergraduate_handbook.pdf_p12_c4,University of Liverpool Undergraduate Handbook,0.015640273704789834,False,False,False,0.0,0.0,False,0.0,0.04914129991084337,UOL_undergraduate_handbook.pdf_p12_c4 | UOL_postgraduate_handbook.pdf_p12_c4 | UOL_postgraduate_handbook.pdf_p14_c7 | UOL_undergraduate_handbook.pdf_p14_c7 | UOL_postgraduate_handbook.pdf_p14_c1,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,12 | 12 | 14 | 14 | 14,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q056,Why does the conduct policy require reliable identification before treating a substance as a Class A controlled drug?,reasoning,hard,Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct2.pdf_p10_c3,1,Why does the conduct policy require reliable identification before treating a substance as a Class A controlled drug? official policy formal policy procedures regulations student programme fees accommodation fees fines and charges,True,UOL_student_conduct1.pdf_p3_c4,Student Conduct Procedures — Appendix A,0.07952004517221908,False,False,False,0.0,0.0,False,0.0,0.11939060012809932,UOL_student_conduct1.pdf_p3_c4 | UOL_student_conduct1.pdf_p11_c2 | UOL_student_conduct1.pdf_p4_c3 | UOL_student_conduct1.pdf_p4_c4 | UOL_student_conduct1.pdf_p11_c1,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,3 | 11 | 4 | 4 | 11,9 | NA | NA | NA | NA,10 | 50 | NA | NA | NA,0.05 | 0.05 | 0.05 | 0.05 | 0.05,Require interpretation of the evidence rather than simple keyword copying.
V2Q057,What happens after a disciplinary panel finds a breach and hears the reporting student's impact statement?,procedural,medium,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p24_c2,1,What happens after a disciplinary panel finds a breach and hears the reporting student's impact statement?,False,UOL_student_conduct1.pdf_p20_c1,Student Conduct Procedures — Appendix A,0.016129032258064516,False,False,False,0.0,0.0,False,0.0,0.04448959999717772,UOL_student_conduct1.pdf_p20_c1 | UOL_student_conduct1.pdf_p16_c2 | UOL_student_conduct1.pdf_p24_c1 | UOL_student_conduct1.pdf_p21_c2 | UOL_student_conduct1.pdf_p21_c3,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,20 | 16 | 24 | 21 | 21,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q058,What route is available to a postgraduate student who wants to challenge certain decisions of the Board of Examiners?,factual,easy,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p38_c1,1,What route is available to a postgraduate student who wants to challenge certain decisions of the Board of Examiners?,False,UOL_undergraduate_handbook.pdf_p41_c3,University of Liverpool Undergraduate Handbook,0.015165441176470588,False,False,False,0.0,0.0,False,0.0,0.04071550001390278,UOL_undergraduate_handbook.pdf_p41_c3 | UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_undergraduate_handbook.pdf_p41_c7 | UOL_undergraduate_handbook.pdf_p42_c1 | UOL_undergraduate_handbook.pdf_p41_c4,University of Liverpool Undergraduate Handbook | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,41 | 12 | 41 | 42 | 41,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q059,When should a concern move from Early Resolution to the Formal Complaint stage?,paraphrased,medium,Student Complaints Policy and Procedure,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1",1,When should a concern move from Early Resolution to the Formal Complaint stage?,False,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1",Student Complaints Policy and Procedure,0.01626123744050767,True,True,True,0.2,1.0,True,1.0,0.03709570015780628,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p14_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p11_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c2",Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure,12 | 14 | 16 | 11 | 16,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q060,What reassessment opportunity may be available to an undergraduate student who fails up to 30 credits in the final year but still achieves an honours-level average?,factual,easy,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p30_c9,1,What reassessment opportunity may be available to an undergraduate student who fails up to 30 credits in the final year but still achieves an honours-level average?,False,UOL_undergraduate_handbook.pdf_p30_c2,University of Liverpool Undergraduate Handbook,0.016133229247983348,False,True,True,0.2,1.0,True,0.5,0.047880399972200394,UOL_undergraduate_handbook.pdf_p30_c2 | UOL_undergraduate_handbook.pdf_p30_c9 | UOL_postgraduate_handbook.pdf_p25_c4 | UOL_undergraduate_handbook.pdf_p31_c4 | UOL_undergraduate_handbook.pdf_p31_c3,University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,30 | 30 | 25 | 31 | 31,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q061,How are roles divided when an academic-integrity offence is investigated under the updated assessment arrangements?,factual,easy,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c2",1,How are roles divided when an academic-integrity offence is investigated under the updated assessment arrangements?,False,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c1",University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,0.015889029003783105,False,False,False,0.0,0.0,False,0.0,0.04935639980249107,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c1 | UOL_postgraduate_handbook.pdf_p31_c8 | UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p4_c4 | UOL_postgraduate_handbook.pdf_p37_c3 | UOL_postgraduate_handbook.pdf_p37_c7",University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook | University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook,4 | 31 | 4 | 37 | 37,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q062,How should a self-funding student's tuition-fee deposit be treated when they pay the remaining programme fee?,procedural,medium,University of Liverpool Payment Policy 2026-27,"UOL_payment_policy_2026,2027.pdf_p5_c4",1,How should a self-funding student's tuition-fee deposit be treated when they pay the remaining programme fee?,False,"UOL_payment_policy_2026,2027.pdf_p5_c4",University of Liverpool Payment Policy 2026-27,0.01639344262295082,True,True,True,0.2,1.0,True,1.0,0.055065699853003025,"UOL_payment_policy_2026,2027.pdf_p5_c4 | UOL_payment_policy_2026,2027.pdf_p5_c3 | UOL_payment_policy_2026,2027.pdf_p5_c2 | UOL_payment_policy_2026,2027.pdf_p3_c3 | UOL_payment_policy_2026,2027.pdf_p5_c5",University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27,5 | 5 | 5 | 3 | 5,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q063,What does the updated Recognition of Prior Learning policy imply about how prior credit must be matched to a programme?,reasoning,hard,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p6_c1",1,What does the updated Recognition of Prior Learning policy imply about how prior credit must be matched to a programme?,False,UOL_postgraduate_handbook.pdf_p24_c1,University of Liverpool Postgraduate Handbook,0.016133229247983348,False,True,True,0.2,1.0,True,0.5,0.045902099926024675,"UOL_postgraduate_handbook.pdf_p24_c1 | UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p6_c1 | UOL_postgraduate_handbook.pdf_p24_c3 | UOL_postgraduate_handbook.pdf_p24_c2 | UOL_postgraduate_handbook.pdf_p32_c9",University of Liverpool Postgraduate Handbook | University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook,24 | 6 | 24 | 24 | 32,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q064,"When does the University recalculate programme fees after a student does not register, leaves, or interrupts study?",paraphrased,medium,University of Liverpool Payment Policy 2026-27,"UOL_payment_policy_2026,2027.pdf_p6_c1",1,"When does the University recalculate programme fees after a student does not register, leaves, or interrupts study?",False,"UOL_payment_policy_2026,2027.pdf_p6_c1",University of Liverpool Payment Policy 2026-27,0.015889029003783105,True,True,True,0.2,1.0,True,1.0,0.050031600054353476,"UOL_payment_policy_2026,2027.pdf_p6_c1 | UOL_undergraduate_handbook.pdf_p37_c1 | UOL_payment_policy_2026,2027.pdf_p1_c2 | UOL_postgraduate_handbook.pdf_p33_c1 | UOL_payment_policy_2026,2027.pdf_p5_c5",University of Liverpool Payment Policy 2026-27 | University of Liverpool Undergraduate Handbook | University of Liverpool Payment Policy 2026-27 | University of Liverpool Postgraduate Handbook | University of Liverpool Payment Policy 2026-27,6 | 37 | 1 | 33 | 5,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q065,What evidence is normally required if a student claims extenuating circumstances because of religious observance?,paraphrased,medium,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p10_c3,1,What evidence is normally required if a student claims extenuating circumstances because of religious observance?,False,UOL_extenuating_circumstances_policy.pdf_p10_c3,University of Liverpool Extenuating Circumstances Policy,0.01639344262295082,True,True,True,0.2,1.0,True,1.0,0.05862679984420538,UOL_extenuating_circumstances_policy.pdf_p10_c3 | UOL_extenuating_circumstances_policy.pdf_p7_c3 | UOL_extenuating_circumstances_policy.pdf_p12_c3 | UOL_extenuating_circumstances_policy.pdf_p5_c5 | UOL_student_conduct1.pdf_p11_c4,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | Student Conduct Procedures — Appendix A,10 | 7 | 12 | 5 | 11,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q066,Why should a student include all relevant issues and evidence when requesting a Review of a formal complaint?,reasoning,hard,Student Complaints Policy and Procedure,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c3",1,Why should a student include all relevant issues and evidence when requesting a Review of a formal complaint?,False,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c3",Student Complaints Policy and Procedure,0.01626123744050767,True,True,True,0.2,1.0,True,1.0,0.044449100038036704,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p17_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p13_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p13_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c1",Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure,16 | 17 | 13 | 13 | 16,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Require interpretation of the evidence rather than simple keyword copying.
V2Q067,What may happen after a visa refusal if IAG assesses an appeal or administrative review as unlikely to succeed?,paraphrased,medium,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p13_c2,1,What may happen after a visa refusal if IAG assesses an appeal or administrative review as unlikely to succeed?,False,UOL_student_guide_visa_holders.pdf_p8_c5,Student Guide for UK Visa Holders 2026,0.016129032258064516,False,False,False,0.0,0.0,False,0.0,0.05786569998599589,UOL_student_guide_visa_holders.pdf_p8_c5 | UOL_UKVI_complience.pdf_p12_c5 | UOL_student_guide_visa_holders.pdf_p4_c7 | UOL_student_guide_visa_holders.pdf_p8_c4 | UOL_UKVI_complience.pdf_p13_c1,Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,8 | 12 | 4 | 8 | 13,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q068,What must a student provide if they request a late Review of a Formal Complaint outcome?,factual,easy,Student Complaints Policy and Procedure,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c2",1,What must a student provide if they request a late Review of a Formal Complaint outcome?,False,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p15_c4",Student Complaints Policy and Procedure,0.015889029003783105,False,True,True,0.2,1.0,True,0.5,0.03807809995487332,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p15_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p17_c4 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p17_c1",Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure,15 | 16 | 17 | 16 | 17,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write a direct factual question answerable from the gold evidence.
V2Q069,What does the University commit to when it issues a CAS under its Student sponsor licence?,paraphrased,medium,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p3_c1,1,What does the University commit to when it issues a CAS under its Student sponsor licence?,False,UOL_UKVI_complience.pdf_p3_c1,Policy on UKVI Compliance — Student Route,0.016133229247983348,True,True,True,0.2,1.0,True,1.0,0.04165900009684265,UOL_UKVI_complience.pdf_p3_c1 | UOL_UKVI_complience.pdf_p9_c2 | UOL_UKVI_complience.pdf_p5_c4 | UOL_UKVI_complience.pdf_p2_c4 | UOL_student_guide_visa_holders.pdf_p3_c1,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026,3 | 9 | 5 | 2 | 3,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
V2Q070,Which broad topics are covered in the Postgraduate Handbook's sections on programme rules and student conduct?,paraphrased,medium,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p2_c3,1,Which broad topics are covered in the Postgraduate Handbook's sections on programme rules and student conduct?,False,"UOL_payment_policy_2026,2027.pdf_p4_c3",University of Liverpool Payment Policy 2026-27,0.014162077104642014,False,False,False,0.0,0.0,False,0.0,0.049486499978229403,"UOL_payment_policy_2026,2027.pdf_p4_c3 | UOL_undergraduate_handbook.pdf_p40_c10 | UOL_postgraduate_handbook.pdf_p35_c8 | UOL_UKVI_complience.pdf_p3_c1 | UOL_UKVI_complience.pdf_p3_c3",University of Liverpool Payment Policy 2026-27 | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route,4 | 40 | 35 | 3 | 3,1 | 2 | 3 | 4 | 5,NA | NA | NA | NA | NA,0.0 | 0.0 | 0.0 | 0.0 | 0.0,Write the question using wording different from the source while preserving the same meaning.
